video_name,optimal_crf,optimal_preset,quality_score,file_size_mb,edge_density,motion_score,brightness,color_variance,resolution,fps,duration
video_037.mp4,26,faster,90.7033,13.0897798538208,0.14765696304563494,0.11349315592760796,0.5077110440009337,0.27233081391455133,921600,29.97002997002997,33.033
video_038.mp4,26,faster,90.42010000000002,28.12101459503174,0.13823766911738916,0.15212093583206032,0.22222928043885204,0.18551069248346375,2211840,23.976023976023978,31.656625
video_039.mp4,28,fast,90.8944,36.207258224487305,0.21722424007066277,0.0481192524734702,0.28129555947927415,0.2250100960022901,2073600,29.97002997002997,36.302933333333335
video_040.mp4,28,faster,91.0348,15.729789733886719,0.062281720196759253,0.1411716483630589,0.5416925068626506,0.2632840301139537,2211840,23.976023976023978,28.653624999999998
video_041.mp4,26,faster,91.10230000000001,21.662813186645508,0.11335388473409307,0.12027044733179174,0.4196289377940556,0.24031099117822516,2073600,29.97002997002997,36.9369
video_042.mp4,26,faster,90.3211,24.699524879455566,0.14624868184156375,0.11516234986571258,0.39461396201484705,0.2581311214821546,2073600,23.976023976023978,28.236541666666664
video_043.mp4,26,faster,90.7033,13.0897798538208,0.14765696304563494,0.11349315592760796,0.5077110440009337,0.27233081391455133,921600,29.97002997002997,33.033
video_044.mp4,30,faster,91.7146,5.674437522888184,0.005045705536265432,0.021369948732302354,0.5736443583008048,0.1897335850296551,2073600,25.0,39.08
video_045.mp4,28,faster,91.0348,15.729789733886719,0.062281720196759253,0.1411716483630589,0.5416925068626506,0.2632840301139537,2211840,23.976023976023978,28.653624999999998
video_046.mp4,28,faster,90.25300000000001,17.509069442749023,0.06404107627197905,0.0850910610253457,0.413404337664499,0.21435723005500976,2073600,29.97002997002997,30.997633333333333
